"source","latin.name_nom.latin","english.name_nom.anglais","french.name_nom.français","year_année","month_mois","number.otoliths_nombre.otolithes","number.otoliths.aged_nombre.otolithes.agées"
"Observers","Gadus morhua","Atlantic Cod","Morue franche",252,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",253,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",253,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",254,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",254,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",255,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",255,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",255,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",256,5,3,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",256,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",257,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",257,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",257,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",258,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",258,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",258,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",259,7,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",259,9,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",260,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",260,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",260,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",261,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",261,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",262,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",262,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",262,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",263,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",263,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",263,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",264,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",264,9,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",265,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",265,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",266,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",266,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",267,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",267,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",268,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",268,10,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",269,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",269,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",270,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",270,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",271,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",271,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",272,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",272,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",273,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",273,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",274,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",274,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",275,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",275,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",276,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",276,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",277,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",277,9,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",278,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",279,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",280,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",281,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",282,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",283,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",284,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",285,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",286,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",287,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",288,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",289,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",290,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",291,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",292,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",293,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",294,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",295,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",296,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",297,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",298,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",299,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",300,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",301,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",301,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",302,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",302,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",303,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",303,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",304,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",304,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",305,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",305,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",306,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",306,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",307,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",307,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",308,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",308,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",309,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",309,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",310,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",310,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",311,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",311,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",312,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",312,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",313,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",313,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",314,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",314,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",315,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",315,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",316,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",316,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",317,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",318,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",318,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",319,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",319,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",320,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",320,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",321,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",321,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",322,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",322,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",323,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",323,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",323,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",324,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",324,7,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",325,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",325,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",326,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",326,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",326,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",327,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",327,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",327,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",328,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",328,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",328,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",329,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",329,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",330,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",330,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",330,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",331,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",331,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",331,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",332,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",332,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",332,10,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",333,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",333,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",333,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",334,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",334,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",334,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",335,3,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",335,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",336,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",336,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",337,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",337,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",337,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",338,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",338,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",339,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",339,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",339,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",340,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",340,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",341,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",341,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",341,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",342,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",342,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",343,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",343,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",344,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",344,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",345,5,3,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",346,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",346,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",346,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",347,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",347,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",347,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",348,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",348,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",349,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",349,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",350,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",350,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",350,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",351,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",351,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",351,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",352,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",352,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",353,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",353,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",354,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",354,7,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",355,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",355,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",355,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",356,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",356,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",357,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",357,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",357,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",358,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",358,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",359,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",359,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",359,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",360,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",360,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",361,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",361,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",362,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",363,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",363,9,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",364,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",364,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",365,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",366,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",366,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",367,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",367,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",368,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",368,12,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",369,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",370,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",370,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",371,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",372,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",372,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",373,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",373,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",374,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",374,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",375,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",375,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",376,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",376,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",377,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",377,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",378,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",378,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",379,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",379,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",380,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",380,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",381,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",381,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",382,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",382,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",383,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",383,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",384,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",384,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",385,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",385,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",386,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",386,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",387,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",388,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",388,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",389,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",390,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",390,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",391,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",392,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",392,9,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",393,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",393,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",394,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",394,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",395,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",396,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",396,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",397,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",398,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",398,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",399,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",399,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",400,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",401,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",402,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",402,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",403,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",403,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",404,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",404,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",405,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",406,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",407,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",407,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",408,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",408,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",409,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",409,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",410,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",410,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",411,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",411,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",412,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",412,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",413,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",413,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",414,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",415,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",415,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",416,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",416,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",417,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",418,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",418,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",419,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",419,9,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",420,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",420,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",421,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",421,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",422,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",422,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",423,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",423,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",424,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",424,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",425,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",425,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",426,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",426,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",427,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",427,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",428,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",428,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",429,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",429,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",430,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",430,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",431,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",432,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",433,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",433,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",434,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",434,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",435,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",436,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",437,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",438,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",439,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",440,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",441,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",442,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",443,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",444,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",445,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",446,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",447,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",448,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",449,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",450,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",451,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",452,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",453,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",454,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",455,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",456,9,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",457,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",458,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",459,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",460,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",461,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",462,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",463,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",464,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",465,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",466,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",467,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",468,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",469,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",470,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",471,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",472,8,1,0
